lemma, CV, distance
buṭnānu,buuṭnanu,2
buṭnānu,buuṭnana,3
buṭnānu,buṭunanu,2
qulqulliānu,{u₂}qulqulani,8
qulqulliānu,{u₂}qulqulla,8
zūpu,zuu₂pu,3
zūpu,zuu₂pu{sar},8
biššu,biššu₂{sar},6
amānu,amani₇,3
amānu,amani,2
šebru,šebirtu₂,3
šebru,šebru,0
sahindu,sahiindu,1
kiššanu,kišša₂nu,1
kiššanu,kišša₂ni,2
gušūru,{giš}UR₃MEŠ,9
gušūru,GIŠ.UR₃MEŠ,10
gušūru,{giš}UR₃,6
daprānu,{giš}dap₂ranu,7
daprānu,{giš}dapranu,6
daprānu,dupranu,2
daprānu,{giš}dap₂rani,8
daprānu,{šim}dupranu,7
daprānu,{geš}dapranu,6
rīdu,UŠ,4
rīdu,riid,3
labāku,tulabak,4
labāku,u₂labbak,5
labāku,u₂labbakuuš,6
labāku,luubbuki,5
labāku,ilabbiku,3
patāhu,ipattahma,5
patāhu,ipattah,4
šahṭu,ša₂ahṭu,2
Marduk-eṭir,{m}{d}AMAR.UTUKARir,16
Marduk-eṭir,{m}{d}AMAR.UTUSUR,16
pērtu,piirtu₄,3
pērtu,pertiša₂,5
pērtu,pe₂ertu₂,4
pērtu,pirti,2
pērtu,peretišu₂,5
pērtu,peeštu₄,4
aššābu,aš₂ša₂bu,3
aššābu,aššabušu₂,4
gipāru,giparaki,4
Šehna,še-eh-na,4
Šehna,še-eh-na-a,6
šittum,ÍB,6
šittum,si-it-ti,6
šittum,si-i-tam,5
ṣâbum,ṣa-bi,4
ṣâbum,ṣa-ba-šu,6
ṣâbum,ERIN₂,5
ṣâbum,ERIN₂-am,7
ṣâbum,ṣa-ba-am,5
ṣâbum,ṣa-bi-šu,6
ṣâbum,ṣa-bi-im,5
ṣâbum,ṣa-ba-ka,6
ṣâbum,ERIN₂-um,6
ṣâbum,ṣa-am,3
ṣâbum,ṣa-ab,4
ṣâbum,ṣa-bu-ni,5
ṣâbum,ṣa-bu-ku-nu,8
ṣâbum,im,4
ṣâbum,MEŠ,5
ṣâbum,ṣa,4
ṣâbum,bu-um,3
ṣâbum,ṣa-bi-ia,6
ṣâbum,bi-im,4
ṣâbum,ṣa-ba,4
ṣâbum,ṣa-bu-šu,5
ṣâbum,ṣa-bi-šu-nu,8
ṣâbum,ERIN₂-im,7
Ida-Maraṣ,i-da-ma-ra-aṣ,6
kalûm,ik-la,4
kalûm,ka-lu-šu-nu,8
kalûm,ta-ka-al-la-a-šu,13
kalûm,ta-ka-al-la-a-aš-šu,16
kalûm,ka-li-šu-nu,8
kalûm,ka-lu-ša,5
kalûm,ka-al,3
kalûm,ka-la-še-na,8
kalûm,ka-lu-šu,5
kalûm,ik-ka-al-lu,8
kalûm,i-ka-al-la-a,9
kalûm,UŠ-KU,5
kalûm,li-ik-la-šu,9
kalûm,li-šu,5
kalûm,i-ka-al,5
kalûm,ik-lu,4
kalûm,ta-ka-al-aš-šu,11
kalûm,ka-la-ša,5
kalûm,ta-ak-la,7
kalûm,ka-li,3
kalûm,a-ka-al-la,7
kalûm,ik-la-šu-nu-ti,12
kalûm,ik-ka-al-lu-ú,10
kalûm,ku-ul-li-im,8
kalûm,ak-ka-li-ma,7
kalûm,ak-ka-lu-ú,7
Atamrum,a-tam-ri-im,6
Atamrum,ri-im,6
Atamrum,a-tam-ri,5
Atamrum,a-ta-am-ru-um,7
Atamrum,(I)-a-ta-am-ru-um,11
Atamrum,(I)-a-ta-am-ri-im,12
Atamrum,(I)-a-tam-ru-um,9
Lawila-Addu,(I)-la-wi-la-(d)-IŠKUR,15
qadum,qa-du-um,3
qadum,qá-du-um,4
qadum,qa-du,2
qadum,du-um,3
qadum,qa,3
lîm,li,2
lîm,li-mi,3
karâšum,ka-ra-ša-am,6
karâšum,ka-ra-aš,5
bâbum,ba-ab,4
bâbum,ba-bi,4
erêbum,tu-še-er-re-ba,12
erêbum,i,6
erêbum,lu-še-ri-ib,9
erêbum,i-ru-bu-ma,6
erêbum,šu-ru-ub,6
erêbum,e-ru-bu-ú,5
erêbum,ni-ru-bu,6
erêbum,i-ru-ub,5
erêbum,i-ru-bu,5
erêbum,li-ru-bu-ma,7
erêbum,lu-ru-ub,6
erêbum,e-ru-ba-am,6
erêbum,i-te₉-né,8
erêbum,li-ru-ub-ma,8
erêbum,ú-še-ri-bu,7
kakkullu,kaakkuli,3
asurrakku,asurrakka,1
asurrakku,asurrakki,1
asurrakku,asurraki,2
amālu,ummul,4
amālu,ummula,4
ūdu,u₂daašu₂,6
ūdu,u₂di,3
ūdu,u₂da,3
mēlû,SUKUDe,6
mēlû,melee,3
mēlû,me₂lašu₂nu,8
mēlû,meluu₂,4
Šarru-ken,{m}LUGALu₂kin,10
bâru ,libur,4
bâru ,liburzaninu,9
bâru ,liburnadin,8
Adapa,adapa₃,2
halālu ,ittanaahlallu,10
halālu ,liihluul,6
mazāqu,inamziq,5
mazāqu,munzuqi₂ia,7
mazāqu,luunzuqa,6
mazāqu,munzuqi₂ya,7
mazāqu,imanzaqma,5
ruhû,UŠ₁₁,4
ruhû,ruhuu₂,3
ruhû,ruhuša₂,4
ruhû,ruhuu,2
ruhû,ruheešu₂,5
ruhû,ruhekunu,5
ruhû,UŠ₁₁MEŠ,7
ruhû,ruheeša₂,5
tāpalu,tapalu,1
Il-Amurru,{d}DINGIRMAR.TU,14
tikku,tiikka,2
tikku,tikišu,2
tikku,tiikkašu,3
tikku,tiikkašu₂,4
humṣīru,PEŠ₂,7
kâšu,kaašu,2
kâšu,ikaašu₂,4
kâšu,ikaš,3
kâšu,kaašu₂,3
hamāṣu,hamiiṣ,3
šalputtu,šalpu₂ti₃,3
šalputtu,šalpu₂ti,2
šalputtu,šalpuutti,2
šalputtu,šalpuut,2
šalputtu,šaalpuutti,3
šalputtu,šalpu₂tim,3
šalputtu,šalpu₂@vti,4
ṣeršu,ṣirši,2
ṣeršu,ṣiršu₂,2
ṣeršu,ṣerši,1
eṣēdu,aṣṣidu,3
eṣēdu,iṣi₂du,3
eṣēdu,eṣiid,3
eṣēdu,eṣedišu₂,4
eṣēdu,UR₄,5
eṣēdu,iṣṣiid,5
eṣēdu,eṣseed,4
eṣēdu,eṣedi,2
eṣēdu,inniiṣṣiid,9
eṣēdu,inneṣidu,4
eṣēdu,iṣidu,2
uzzu,uzzu,0
uzzu,uzza,1
uzzu,uzzaki,3
uzzu,uzzaka,3
uzzu,ŠUR₂,4
uzzu,HUŠ,4
uzzu,uzzišu₂,3
uzzu,uzzišu(BA),6
uzzu,uzzišu,2
uzzu,uzzašu₂,3
uzzu,uzzuuššu₂,5
epû,ipuu₂ma,6
epû,epee,2
epû,eputi,3
epû,epe₂em,4
epû,inne₂pe,5
kaššaptu,kaššaptu₄,1
kaššaptu,kaššaptiia₂,4
kaššaptu,kaššaptum,1
kaššaptu,{munus}UŠ₁₁.ZU,14
kaššaptu,{munus}UŠ₁₁.ZUia,16
kaššaptu,{munus}UŠ₁₁.ZUMEŠ,17
kaššaptu,MI₂.UŠ₁₁.ZU,11
kaššaptu,MI₂.UŠ₁₁.ZUMU,13
kaššaptu,kaššaptiia₅,4
kaššaptu,kaaššapatika,5
kaššaptu,kaaššaaptaka,5
kaššaptu,kaššapti,1
kaššaptu,{munus}UŠ₁₁.ZU.MU,17
kaššaptu,MUNUS.UŠ₁₁.ZU.MEŠ,17
kaššaptu,kašša₂pat,3
nābalu,nabal,2
nābalu,nabalu₄,2
nābalu,nabalu,1
birku,birkašu₂,3
birku,birku,0
birku,birki,1
birku,birkiia,3
birku,birkašu₂un,5
birku,birkaašu₂,4
birku,biirki,2
birku,birkika,3
birku,biirkii,3
birku,birkaaa,3
birku,birkiia₅,4
lūtu,luʾti,3
lūtu,luuʾti,4
lūtu,luʾtu₄,3
lūtu,luʾta₅,4
qabru,qabri,1
qabru,qa₂abri,3
qabru,qabrim,2
eṣemṣēru,GU₂.MURGUMEŠšu₂nu,16
eṣemṣēru,GU₂.MURGUMEŠšu₂,14
eṣemṣēru,GU₂.MURGUšu₂nu,13
eṣemṣēru,eṣeemšeriim,6
eṣemṣēru,eṣeemṣeriim,5
eṣemṣēru,GU₂.MURGU,9
eṣemṣēru,GU₂.MURGUMEŠ,12
eṣemṣēru,GU₂.MURGUMEšu₂,13
eṣemṣēru,GU₂.SIG₄šina,12
eṣemṣēru,GU₂.MURGUMU,11
šâšunu,ša₂šunu,2
šâšunu,ša₂ašu₂nu,4
šâšunu,ša₂šu₂nu,3
Nabu-iddina,{m}{d}+AGMUna,11
atkuppu,atkuppu,0
atkuppu,{lu₂}AT.KID,11
atkuppu,AD.GUB₅,7
Bel-kaṣir,{m}{d}EN.KAD₂,13
Bel-kaṣir,{m}{d}+ENKAD₂,13
Bel-kaṣir,{m}{d}+ENkat₂,12
Bel-kaṣir,{m}{d}+ENkaṣir,9
Bel-kaṣir,{m}{d}+EN{+ka}KAD₂,16
sattukku,SA₂.SAG,8
sattukku,sattukku,0
sattukku,sattukkišin,4
sattukku,SA₂.GAL,8
sattukku,SA₂.DU₁₁,8
sattukku,saattukki,2
sattukku,šattuk,3
sattukku,saantakkaka,6
gaṣṣatu,gaṣṣata,1
ṭerdu,ṭereetti,5
šimtu,šimat,2
Taqiš-Gula,{m}taqiš{d}gula,8
Taqiš-Gula,taqi₂ša₂{d}gula,8
Bel-aplu-iddina,{m}{d}ENAMU,15
samānû,8u₂,6
samānû,samuuntum,5
samānû,8.KAM₂,6
šukuddâkum,ŠU-HA-MEŠ-UD-DA,15
laputtûm,NU-BANDA₃,9
laputtûm,NU-BANDA₃-MEŠ,13
līm,lim,1
līm,liim,2
līm,limi,2
Uru,URI₂u₂,4
narāṭu,naraṭu₃,2
narāṭu,naarṭu,2
narāṭu,u₂narraṭ,5
narāṭu,munarriṭaat,7
narāṭu,u₂narraṭu,4
šapru,šapra,1
šapru,šaprišu₂,3
šapru,HAŠ₂MEŠšu₂,9
šapru,šaprutuu₂a,5
tarûm,ta-ra,3
tarûm,ta-ta-ar-ra,8
tarûm,li-it-ru-ni-in-ni,15
tarûm,it-ra-aš-šu-ú-ma,13
tarûm,ma,4
tarûm,ta-ra-a-nim-ma,10
tarûm,li-it-ru-nim,9
pâṭum,pa-ṭì,4
bêrum,bé-ra-am,5
bêrum,bi-ri-im,5
bêrum,bé-ru-tim,5
bêrum,i-bé-er-ma,7
karṣum,ṣí-šu,5
karṣum,ka-ar-ṣí-ia,7
karṣum,ka-ar-ṣí,5
karṣum,ar-ṣí-ia,6
karṣum,ia,5
hiṭîtum,hi-ṭì-it,5
hiṭîtum,tum,4
hiṭîtum,hi-ṭì-tam,4
awûm,i-ta,4
u''urtu,ur₂ta,5
u''urtu,urtišu,5
u''urtu,urtašu₂nu,6
u''urtu,urta,4
u''urtu,urtu₂,4
u''urtu,urtu,3
Anūtu,{d}anutika,8
Anūtu,{d}anu₃u₂tu₂,9
Anūtu,{d}60u₂tu,7
Anūtu,{d}anuu₂tu,7
Anūtu,{d}anutiMU,8
šapku,šaapku,1
ūmakkalû,U₄.1.KAM₂,9
mahra,IGI,5
mahra,mahar,2
mahra,mahraki,2
zisurrû,zi₃surraa,3
zisurrû,ZI₃.SUR.RA,10
zisurrû,zisurraa,2
zisurrû,zisurree,2
imna,ZA₃,4
huṣannu,{gada}huzanu,8
huṣannu,huṣaanni,2
Ahuyatum,a-hu-ia-tum,5
Ili-iddinam,(I)-ì-lí-i-dí-nam,9
tebûm,it-bi-ma,5
tebûm,et-bi-ma,5
tebûm,et-bé-e-ma,7
tebûm,ni-bé-e-em,8
tebûm,it-bi,4
tebûm,i-te-eb-bé-em,9
tebûm,it-bé-e-ma,7
tebûm,e,4
eṭûtu,eṭutu₄,2
eṭûtu,eṭuti,2
nāṣiru,naṣirka,3
nāṣiru,naṣirat,3
muma''eru,mumaaʾerru,3
muma''eru,mumaʾiir,4
māgiru,magirika,4
māgiru,magiru,1
māgiru,magiri,2
māgiru,magirišu₂,4
māgiru,magir₂šu₂,4
raqādu,irakuud,5
raqādu,raqadu,1
pīhātu,{lu₂}EN.NAM,11
pīhātu,pihati,3
pīhātu,{lu₂}NAMMEŠ,11
pīhātu,pihatu₄,3
pīhātu,pahutika,5
nabalkattu,nabalkat₂tašu₂,4
abiktu,abiikte,2
ṣuhârum,LÚ-TUR-MEŠ,10
ṣuhârum,LÚ-TUR-šu,9
ṣuhârum,ṣú-ha-ri-šu,8
ṣuhârum,ṣú-ha-ri-ia,8
ṣuhârum,ṣú-ha-ri-im,7
ṣuhârum,MEŠ-šu,6
ṣuhârum,ṣú-ha-ri,6
ṣuhârum,LÚ-TUR-MEŠ-ia,13
muškênum,mu-uš-ke-ni-im,8
muškênum,MAŠ-EN-KAK,10
muškênum,mu-uš-ke-num,5
pelludû,pil₂ludešu₂nu,8
pelludû,pilludee,3
pelludû,biludišu₂,7
pelludû,pelludee,2
Razama,ra-za-ma-a-(ki),10
Razama,ra-za-ma,3
erṣetum,er-ṣe-et,4
erṣetum,er-ṣe-tam,3
erṣetum,KI-šu,6
erṣetum,ṣe-et,5
ugârum,ú-ga-ri-im,7
ilkum,i-li-ik-šu,7
ilkum,li-ik,5
ilkum,il-ki-im,4
ilkum,il-kam,2
šîbum,ši-bu-ut,5
šîbum,ši-bu-tim,5
šîbum,ŠU-GI,5
guzalû,{giš}GU.ZA.LA₂,13
guzalû,GU.ZA.LA₂,9
guzalû,guzaal,2
guzalû,{d}guzaluu₂,6
Bel-ahhe-eriba,{m}{d}+ENŠEŠ.MEŠeriba,16
Bel-ahhe-eriba,{m}{d}+ENŠEŠ.MEŠSU,18
Šamaš-naṣir,(d)-UTU-na-ṣir,8
Šamaš-naṣir,{m}{d}UTUPAB,12
Šamaš-naṣir,UTU-na-ṣir,6
šiāti,BI,5
šiāti,ša₂ati,3
Šumaya,{m}MU{+a},8
Nabu-eriba,{m}{d}+AGSU,11
Munawwirum,(I)-mu-na-wi-rum,8
Munawwirum,mu-na-wi-ru-um,6
rihûtu,rihuut,3
rihûtu,rehuut,4
rihûtu,A.RI.Ašu₂,8
rihûtu,rehusu,3
rihûtu,rehutu₄,3
rihûtu,rehutu₂,3
rihûtu,rehuutsunu,6
atbaru,AD.BAR,6
nukaribbu,nukaribbu,0
nukaribbu,NU.KIRI₆,9
nukaribbu,NU.{GIŠ}KIRI₆,13
arāhu,aruuh,3
arāhu,urrihi,4
arāhu,urrihaamma,8
arāhu,urruuh,4
arāhu,urruuhšu₂,6
arāhu,irehama,5
suppû,su₂uppaam,5
suppû,u₂sappaa,5
suppû,tusapaa,5
suppû,šuuppaa,4
Sippar-Yahrurum,UD-KIB-NUN-(ki)-ia-ah-ru-rum,20
Sippar-Yahrurum,NUN-(ki)-ia-ah-ru-rum,13
Sippar-Yahrurum,UD-KIB,14
šahâṭum,iš-hi-ṭú-ši,8
šahâṭum,iš,7
ebêrum,i-bi-ra-am,7
ebêrum,e-bé-ri-im,6
ebêrum,e-bé-ri-šu,7
ebêrum,i-te-bi-ir,8
šandabakkum,GÁ-DUB-BA-šu,12
abullum,a-bu-ul-lim,5
abullum,ul-lim,4
abullum,a-bu-ul-lam,5
abullum,a-bu-lim,3
abullum,a-bu-ul-la-at,8
abullum,a-bu-la-tim,6
abullum,a-bu-ul-li-im,7
petûm,ep-te-e,5
petûm,pu-ut-ti-ma,8
petûm,ti,4
petûm,i-pé-ti,6
petûm,i-pé-et-te,7
dûrum,du-ru-um,4
šêpum,še-pí-ka,6
šêpum,še-ep,4
šêpum,GÌR,5
šêpum,še-pé,4
ahûm,a-hi-tim,5
ahûm,a-hi-a-tim,7
nasâhum,ta-na-sà-ah,8
nasâhum,as-sú-uh,6
nasâhum,i-na-as-sà-ah,10
nasâhum,as-sú-hu,6
nasâhum,in-na-sà-hu,7
nasâhum,na-sa-hi-im,6
nasâhum,in-na-as-hu,7
pîhâtum,pí-ha-tim,5
pîhâtum,pi-ha-at,6
pîhâtum,pi-ha-as-sú,9
pîhâtum,pi-ha-as-sú-nu,12
naṣârum,li-iṣ-ṣú,8
naṣârum,ru-ma,6
naṣârum,ri-im-ma,7
naṣârum,na-aṣ-ra,5
naṣârum,i-na-ṣa-ru,6
naṣârum,i-na-aṣ-ṣa-ru,9
naṣârum,na-ṣa-ar,5
naṣârum,li-iṣ-ṣú-ur,9
naṣârum,i-na-aṣ-ṣa-ar-ši-na-ti,18
naṣârum,li-iṣ-ṣú-ru,9
egûm,te-gi-a,5
egûm,e-gi,3
Makru,{mul₄}maakruu₂,10
Makru,{mul}maakruu₂,9
rappu,rapu,1
rappu,RABša₂,6
Gamlu,gamlu₄,2
Gamlu,{d}gamlu₄,5
Gamlu,{mul₂}ZUBI,9
Gamlu,{mul₂}GAM₃,9
Gamlu,{mul}ZUBI,8
Gamlu,{mul}GAM₃,8
Gamlu,{mul}gamlu₄,7
ṣummirātu,ŠA₃.SE₃.SE₃.KIšu₂,16
ṣummirātu,ŠA₃.ŠE₃.ŠE₃.KIšu₂,16
ṣummirātu,ṣumirati,3
ṣummirātu,su₂miratiša₂,7
ṣummirātu,ŠA₃.SI₃.SI₃.KIšu₂,16
ṣummirātu,ŠA₃.SI₃.SI₃.KI,14
ṣummirātu,ṣu₂mirat,3
ṣummirātu,ŠA₃.SI₃.SI₃.KIša₂,17
ṣummirātu,ŠA₃.SI₃.SI₃.KE,14
ṣummirātu,ṣummeratia,4
ṣummirātu,ŠA₃.SE₃.SE₃.KEšu₂,16
pīru,piri,2
pīru,piiir,4
emdu,emdi,1
emdu,{giš}emdi,6
esēlu,esil,2
esēlu,esli,2
esēlu,inne₂sil,6
esēlu,esiil,3
esēlu,isil,3
rabīku,rabiik,3
rabīku,KAM.ZI₃.DA,10
hiniqtu,hiniq₂ti,2
tigilû,{u₂}tigilat,6
tigilû,tigil₂laa,4
tigilû,{u₂}tigalaa,7
abattu,abattu₂,1
nuṣābu,{u₂}nuṣaba,6
qan ṭuppi,GIṭuppika,6
qan ṭuppi,GIṭuppu,5
qan ṭuppi,qaanṭuppiMEŠ,5
qan ṭuppi,GI.DUB.BAa,10
qan ṭuppi,GI.DUB{+pi₂}ku,12
qan ṭuppi,GI.DUB,9
qan ṭuppi,GIṭuppi,4
kašāšu,kasišišuma,5
kašāšu,ikušušuma,5
kašāšu,ikaššuuš,4
tabrītu,tabrati,2
tabrītu,tabraati,3
tabrītu,tab(PA)riati,7
yašpû,{na₄}ašpu₂u,8
yašpû,{na₄}ašpu₂u₂,9
namerimburrudû,NAM.ERIM₂.BUR₂.RU.DAe,21
nišku,niiški,2
nišku,nišiik,3
galātu,galatu,1
galātu,galatu₄,2
galātu,galadu,2
galātu,galtaat,4
galātu,ligallitsu,5
galātu,HULUH.HULUHut,12
galātu,igluut,5
galātu,galit,2
galātu,HULUH.HULUH,11
galātu,HULUHut,6
galātu,šugludaat,8
galātu,gitallutu₂,5
galātu,MUD,6
galātu,galati,2
galātu,galitma,3
galātu,u₂gallitsu,5
galātu,gital₂lutu₄,6
qalāpu,iqallapma,5
qalāpu,lišqalpi,5
qalāpu,taqallapši,6
qalāpu,tuqallap,5
qalāpu,taqallap,5
ṭahdu,ṭahiit,3
ṭahdu,ṭahuutti,4
ṭahdu,ṭahdu,0
ṭahdu,ṭaahda,2
šākinu,ša₂kinaat,5
šākinu,{lu₂}ša₂kin₃,8
šākinu,ša₂kinišu,4
ṣarāmu,liiṣrimma,7
ṣarāmu,liiṣrim,6
galamāhu,GALA.MAH,8
galamāhu,GALAMAH,8
zâbu,lizubu,3
zâbu,izuubbu,4
pitiltu,pitilti,1
pitiltu,ŠU.ŠAR,7
pitiltu,pitiltu₂,1
pitiltu,pitilta,1
šurānu,SA.A,6
šurānu,šurani,2
šurānu,šuraan,3
šurānu,šuraanu,2
ṣalālu,ṣalilma,3
ṣalālu,aṣallal,4
ṣalālu,ṣalali,2
ṣalālu,niiṣlaal,7
ṣalālu,ṣaallu,2
ṣalālu,ṣallal,3
ṣalālu,ṣalala,2
ṣalālu,ṣallu,1
ṣalālu,ṣallat,3
ṣalālu,aṣlaluma,5
ṣalālu,ṣalal,2
ṣalālu,ṣalil₂,2
ṣalālu,NA₂,6
ṣalālu,liṣaliluniikki,9
ṣalālu,ṣalil₂ma,4
ṣalālu,ṣalil,2
ṣalālu,NA₂šu₂,6
ṣalālu,taṣalala,4
ṣalālu,ṣilal,3
ṣalālu,ṣalalu,1
ṣalālu,ṣalili,2
ṣalālu,ṣu₂ullil,6
ṣalālu,iṣallalma,5
ṣalālu,ṣalalka,3
ṭēhu,DA,4
ṭēhu,TE,4
līšu,NIG₂.SILA₁₁.GA₂,15
līšu,liišu₂,3
līšu,NI₃.SILA₁₁.GA₂,14
kīsu ,kisišu₂,4
kīsu ,kisi,3
gešû,gešišu₂,4
gešû,igdeša₂a,5
gešû,gešišu,3
gešû,tugašaa,5
gešû,u₂gaašši,6
kasāsu,takas₃sa₃si,7
kasāsu,iksu₂us,5
kasāsu,ikaṣ₃ṣaṣu,6
kasāsu,ikaṣ₃ṣaaṣ,7
kasāsu,ikasusu,2
radādu,raddaʾinni,7
radādu,iraddaduu₂,5
radādu,iraddaad,5
radādu,iradadašu,4
arzallu,{u₂}ar₂zalla,6
arzallu,ar₂zalla,2
arzallu,{u₂}ar₂zalla₂,7
edēqu,edeeq,3
edēqu,inne₂diiq,7
edēqu,naandiiq,7
edēqu,ediiq,3
edēqu,edequ,1
edēqu,naandiqa,6
edēqu,edqu,1
ištarītu,ištari₃ti,3
ištarītu,ištaritu₄,2
ištarītu,{d}ištaritu₄,5
yâti,iati,2
yâti,iaati,3
yâti,iaatuu₂,6
yâti,iaattuun,7
yâti,iatima,4
yâti,ia₂atu₂,6
yâti,yaattu,4
yâti,iatu₄,4
yâti,iati₂,3
kīniš,keniš,1
kīniš,GI.NA,5
Anu-uballiṭ,{m}{d}60DIN{+iṭ},14
Anu-uballiṭ,{m}{d}anuDINiṭ,11
Anu-balassu-iqbi,{m}{d}60TINsuE,16
Anu-balassu-iqbi,{m}{d}anuDINsuE,15
bu''û,u₂baahhima,9
bu''û,buʾi,3
ašša,aš₂šu₂,3
ašša,aššu₂,2
ipṭiru,ipṭirišu₂,3
ipṭiru,ipṭiriia,3
ahlamû,ahlamuu₂,3
ahlamû,ahlamat,2
ahlamû,ahlamaa,2
ahlamû,{lu₂}ahlamuu₂,8
padû,lipdanani,7
padû,lipdanni,6
padû,paduu,2
padû,tepdaa,5
išqarrurtu,išqaruurtu₄,2
kusarikku,kusarikku,0
kusarikku,kusarik,2
kusarikku,kusarikki,1
kusarikku,{d}kusarikku,3
kusarikku,GU₄.ALIM,9
kusarikku,kusarikkum,1
sahhû,{na₄}sahhuu₂,8
sahhû,{na₄}sahhuu,7
kapāru ,kapiir,4
kapāru ,kapraku,4
salā'u,ittaslaaʾ,7
salā'u,issalaaʾ,5
salā'u,sala,3
salā'u,lislaniimma,9
salā'u,LIL₂ma,6
salā'u,LIL₂MA,6
salā'u,LIL₂aʾ,6
salā'u,issallaʾ,5
salā'u,salaaʾ,3
idru,idri,1
parû ,ipar₂ruu,5
parû ,parree,3
parû ,tušaprašuma,9
parû ,iparruma,5
parû ,tušaprašu₂,8
parû ,ipru,4
parû ,iptenarru,6
parû ,iparru,3
parû ,iptene₂ru,8
parû ,tušapriš,6
parû ,iptaruu₂,5
parû ,ipar₅ru,4
parû ,ipruma,5
parû ,ipruu₂,5
parû ,paree,2
parû ,iptanaru,6
parû ,iparri,3
parû ,tušapraaʾšu,9
haṣbattu,{dug}LA,8
artu,ar₂tašu₂,4
artu,arti,1
artu,artu₄,1
artu,ar₂taki,4
artu,PAMEŠšu₂,7
artu,arta,1
handû,haanzaa,4
ṭepû,tuṭappa,5
ṭepû,teṭe₃pi,4
ṭepû,ṭe₃pi,2
ṭepû,teṭeppima,6
ṭepû,taṭeeppi,5
ṭepû,tuṭappi,5
ṣanāhu,iṣnuuh,5
ballu,ballu,0
ṣapāru,iṣapar₂,3
ṣapāru,ṣapir,2
ṣapāru,ṣapru,1
ṣapāru,ṣapari,2
ṣapāru,ṣabaru,2
ṣapāru,ṣaparu,1
ṣapāru,taṣappar₂,5
ṣapāru,iṣappar,4
ṣapāru,iṣapar,3
ṣapāru,ṣepru,2
lummu,tulammaam,6
lummu,tulam,4
lummu,lummu,0
lummu,tulaam,5
pa'āṣu,u₂peṣi,5
pa'āṣu,tapaaṣ,5
pa'āṣu,tepeeṣ,6
pa'āṣu,tepiiṣ,6
pa'āṣu,tapaaṣma,6
lēru,SAHAR.KU₃.GI,12
rabiat,rebat.AM₃,6
arû ,BURU₈ma,7
arû ,BURU₈,5
arû ,iar₂ru₃,5
arû ,iar₂ru,4
arû ,iraanni,6
arû ,u₂ša₂ra,6
arû ,iarru,3
arû ,PEŠ₄,4
arû ,šurii,4
arû ,irri,3
arû ,PEŠ₄ma,6
arû ,eraanni,6
arû ,irima,4
arû ,tuša₂ʾraššu₂,10
arû ,tuša₂ʾrašuma,10
arû ,PEŠ₄MEŠ,7
arû ,iaru,3
sanāšu,tasa₃niš,5
sanāšu,tusaannaaš₂,7
napšāru,napša₂ra,3
ebbūbu,imbubu,3
yā'u,iʾu,3
yā'u,iau,3
yā'u,iauttuun,7
yā'u,iatuun,5
yā'u,iaattuun,7
yā'u,iaatum,5
yā'u,iaattu₂un,8
yā'u,iauttu,5
yā'u,iaattu₂,6
yā'u,iʾatuun,6
kalgukku,IM.KAL.GUG,10
kalgukku,KAL.GUG,8
kalgukku,IM.KAL.LA.GUG,13
narbu,narba,1
ṣarpu,ṣariptu₄,3
ṣarpu,ṣarpa,1
ṣarpu,ṣaarpuum,3
ṣarpu,sarpu,1
kandurû,kanduruu₂,3
kandurû,{dug}kanduruu,7
musukku,u₂sukki,3
musukku,musukkatu₂,3
musukku,{munus}U₂.ZUG₂,11
musukku,musuuqqu,3
našāšu,u₂nasis,6
šibburratu,{u₂}šibburratu₂,5
šibburratu,{u₂}šibburratu₄,5
šibburratu,{u₂}šibburrat,5
šanadu,ša₂nadu,1
šanadu,ša₂nadi,2
muttaprišu,RI.RI,10
ekketu,ekketu₂,1
sâbu,sa₃abu,3
sâbu,saamma,5
sâbu,lisapaani,8
sâbu,liissapaniimma,13
ayabba,aiaaba,2
ayabba,aba,3
Idiglat,{i₇}IDIGNA,10
Idiglat,idiiglat,2
Idiglat,{id₂}HAL.HAL,11
Idiglat,{id₂}I₃.DIG.NA,13
Idiglat,idiiqlaat,4
belû,libleema,6
belû,muballuu₂,7
belû,tub₂teelli,7
belû,libelli,4
belû,tuballa,5
belû,liballi,5
belû,liballuu,6
belû,tuballi,5
belû,libelaa,4
belû,muballuu,6
belû,baluu₂,4
belû,liblema,5
belû,libli,4
belû,bulee,3
belû,iballu,4
belû,teebteluu₂,7
rišûtu,rišutu₄,2
rišûtu,rašutu,2
sepīru,{lu₂}sepiru,6
sepīru,{lu₂}KUŠ.SAR,12
sepīru,{lu₂}sipiri{meš},13
šugarrû,šugaruu₂,3
appūna,appuna,1
kigallu,kigal,2
kigallu,kigallašu₂,3
kigallu,kigalla,1
kigallu,kigalli,1
kigallu,KI.GALe,7
Šazu,{d}ŠA₃.ZU,8
nazāmu,uttazaam,6
nazāmu,uttazama,5
ziqpu,ziqpi,1
ziqpu,ŠE.KAK,6
ziqpu,ziqpiMEŠ,4
ziqpu,zippi,2
šinnatu,šinnaat,2
šinnatu,šinaat,2
šinnatu,šinnati,1
tāluku,taluku,1
teknītu,takne₂eti,5
teknītu,takniti,3
teknītu,taknitki,4
nablu,nabla,1
nablu,nabli,1
nablu,nablu,0
nablu,nabli₃,2
galtu,galtu₄,1
galtu,galti,1
sabā'u,asabu,3
sabā'u,sa₃biHU,4
sabā'u,isabuʾa,4
