lemma, CV, distance
šiprum,ši-ip-ri-ia,7
šiprum,ši-ip-ra-né-e,9
šiprum,ši-ip-ra-né,7
pânum,pa-ni-šu,6
pânum,pa-nu-ia,5
pânum,ni,4
pânum,pa-nu-šu,5
pânum,ap-pa-ni-šu,9
pânum,pa-né-šu,6
pânum,pa-ni-ne,6
pânum,pa-ni,4
pânum,pa-né-ia,6
pânum,pa-nam,3
pânum,pa-nu-ku-nu,8
pânum,šu,4
pânum,nu-šu,5
asnû I,asne₂e,3
asnû I,asnee₂,3
ešrû II,10.KAM,7
ešrû II,10.KAM@v,8
ešrû II,10.KAM₂,7
ahrītu I,ahrat,4
ahrītu I,ahraate,5
Ezida I,E₂.ZI.DA,7
amtum,GEME₂,5
amtum,ka-a-ma,5
amtum,GEME₂-ka-a-ma,11
izuzzum,az-za-az,6
izuzzum,li-iz-zi-zu-ma,8
izuzzum,iz-za-a-az,7
izuzzum,iz-za-zu,4
izuzzum,za-az,6
izuzzum,i-zi-iz-za,7
izuzzum,iz-za-az,5
izuzzum,iz-zi-zu,4
izuzzum,li-iz-zi-zu,7
izuzzum,iz-zi-zu-ma,5
izuzzum,az-zi-iz,6
izuzzum,ta-az-zi-za-ma,10
izuzzum,uš-zi-iz,7
izuzzum,az-az,5
izuzzum,i-zi-iz-ma,6
izuzzum,iz-za-a-az-zu,9
izuzzum,iz-za-az-zu,7
šî,ši-i,3
šî,ši-na,4
šî,ši-i-ma,6
šî,ša-a-ti,6
šî,ši,1
Zimri-Lim,(I)-zi-im-ri-li-im,11
Zimri-Lim,zi-im-li-im,6
Zimri-Lim,zi-im,5
Zimri-Lim,zi-im-ri-li,6
Zimri-Lim,(I)-zi,7
Zimri-Lim,zi,8
Zimri-Lim,(I)-zi-im-ri,9
Zimri-Lim,zi-im-ri,6
ašrum,a-ša-ar,5
lîtum,ÁB-GU₄-HI-A,11
lîtum,GU₄-HI-A,8
lîtum,ÁB-GU₄,6
lîtum,li-i-tim,5
bēlūtu I,beluutsu,6
bēlūtu I,ENtika,7
bēlūtu I,ENut,7
bēlūtu I,belutiia,5
bēlūtu I,belut,5
bēlūtu I,belutu₂,4
bēlūtu I,ENu₂tišu₂,8
bēlūtu I,belutišu₂,6
bēlūtu I,belutika,5
bēlūtu I,ENtiia,7
bēlūtu I,beluut,5
bēlūtu I,belutišu,5
bēlūtu I,belutki,5
bēlūtu I,beluutsu₂,6
bēlūtu I,beluutki,6
bēlūtu I,belutsu,5
bēlūtu I,belutiša₂,6
bēlūtu I,beluu₂tu,6
bēlūtu I,ENta,7
bēlūtu I,ENti,7
bēlūtu I,beluuttišu₂,8
bēlūtu I,belutu,4
bēlūtu I,beluutka,6
râmu II,irtammu,7
râmu II,iramu,5
râmu II,raim,6
râmu II,raʾiim,6
râmu II,iraammu,7
râmu II,iraam,7
râmu II,iramme,6
râmu II,liraam,7
râmu II,arammi,6
râmu II,liraamka,8
râmu II,irammu,6
râmu II,luraamka,8
râmu II,raama,6
râmu II,aramu,5
mušēzibu I,mušezib,4
labānu I,ilaabbiin,7
labānu I,laban,4
labānu I,ilbinu,5
labānu I,labiin,5
labānu I,labaanšu,5
labānu I,ilabbinu,5
labānu I,lilbiin,7
labānu I,labannu,4
labānu I,libinu,4
labānu I,ilabbinuši,5
labānu I,ilabbinuka,5
labānu I,ilabbiin,6
nâdu I,inaad,6
nâdu I,littaduu₂ka,9
nâdu I,luttaʾid,8
nâdu I,luttaid,7
nâdu I,nahiid,5
nâdu I,{m}I{d}AMAR.UTU,14
nâdu I,liittaiduka,9
nâdu I,innaad,6
nâdu I,naʾidaku,6
nâdu I,uttaiid,7
nâdu I,luttaʾiid,9
nâdu I,luuttaʾid,9
nâdu I,lunaʾid,7
nâdu I,ninaad,5
nâdu I,littaʾid,8
nâdu I,muttaʾid,8
nâdu I,tanaʾad,7
igigallu I,IGI.GAL₂,10
Mummu I,{d}muummu,7
binûtu I,binuut,4
binûtu I,DU₃ut,7
binûtu I,binutu₄,3
binûtu I,binutu₂,3
binûtu I,binuussa₃,6
burūmû I,burumi,4
burūmû I,burume,4
Šakkan I,{d}šakkan₂,6
Šakkan I,{d}sakkan,6
Šakkan I,{d}GIR₃,8
Šakkan I,{d}ŠAKKAN₂,10
Šakkan I,{d}ŠAKKAN,9
Šakkan I,{d}AMAkanDU₃,9
Šakkan I,{d}ŠAKKAN₂.NA,12
rabbu I,rabatum,4
puluhtu I,puulhaata,6
puluhtu I,puluhtu₄,2
puluhtu I,puluhti,3
puluhtu I,puluhta,3
puluhtu I,puluhtašu₂,4
puluhtu I,puluhtaka,3
puluhtu I,puluhtu₂,2
puluhtu I,puluhtu,2
puluhtu I,puulhaati,6
puluhtu I,puulhatu₂,5
puluhtu I,pulhaati,5
puluhtu I,puluhta₅,3
puluhtu I,puluhtam,3
qu''û I,u₂qi₂ma,7
qu''û I,u₂qaau₂,7
qu''û I,u₂qaaa,6
qu''û I,u₂qaaki,7
qu''û I,u₂qaa,6
melemmu I,melamme,4
melemmu I,melamša₂ma,6
melemmu I,melammaša₂ma,7
melemmu I,melamma,4
melemmu I,melammuša₂ma,6
melemmu I,me₂lammika,5
melemmu I,ME.LIM₄,9
melemmu I,melammu,3
melemmu I,melammušu₂,4
melemmu I,me₂lammušu₂,5
melemmu I,me₂lammi,5
melemmu I,ME.LIM₄kuun,10
melemmu I,melammašu₂,5
melemmu I,me₂lamme,5
melemmu I,me₂lamme₂,5
melemmu I,melammekunu,5
zanānu II,muša₂azninu,10
zanānu II,izaannaan,7
zanānu II,izaannunu,6
malikūtu I,malikutu,3
malikūtu I,malikutu(LI),4
malikūtu I,malikuut,4
išaru I,iša₂ru,3
išaru I,SI.SA₂tu₄,9
išaru I,išaruti,2
išaru I,iša₂ri,4
išaru I,iša₂rutu₂,4
išaru I,iša₂ra,4
išaru I,išartu₂,3
išaru I,išarta,3
išaru I,SI.SA₂tu₂,9
išaru I,iša₂rati,4
išaru I,ešrutu₄,5
išaru I,ešreeti,6
išaru I,SI.SA₂ti₃,9
išaru I,SI.SA₂ri,8
kamû II,LA₂u₂,7
kamû II,ikmuu₂,6
kamû II,ikkamuu₂,6
kamû II,akammu,5
kamû II,ikammi,5
kamû II,LALmu,7
kamû II,LA₂mu,7
kamû II,LA₂MEŠu₈,8
kamû II,liikme,7
kamû II,likmi,7
kamû II,akmukama,7
kamû II,LA₂i,7
kamû II,kamušu,4
kamû II,kimaanni,6
kamû II,kamu,4
kamû II,ikmuu,6
kamû II,akmišunutima,11
kamû II,ikkame,6
kamû II,ikkamu,6
kamû II,ikkammu,6
kamû II,LA₂mu(KAM@v),11
kamû II,kamušu₂,4
kamû II,ikam@vmušu,7
kamû II,LAL,7
kamû II,LALu₂,7
kamû II,ikam₂mišu₂,7
kamû II,liktameu₂,7
miṭṭu I,miṭṭi,3
miṭṭu I,KU.AN,7
miṭṭu I,{giš}TUKUL.DINGIR,15
miṭṭu I,{giš}TUKUL.DINGIRšu,17
miṭṭu I,meṭi,5
miṭṭu I,miṭi,4
miṭṭu I,TUKULDINGIR,10
miṭṭu I,miṭṭa,3
miṭṭu I,GIŠ.TUKUL.DINGIR,15
miṭṭu I,{giš}MITUM,9
zāwiānu I,zamani,7
zāwiānu I,zamanu,6
zāwiānu I,zawianuum,4
šahhû I,ŠA₃.HA,7
šahhû I,ša₃hutu₂,5
hašhūru I,{geš}HAŠHUR,10
hašhūru I,HAŠHUR,9
hašhūru I,{giš}HAŠHUR.GIŠ.GI,16
hašhūru I,{u₂}{giš}HAŠHUR,14
Nabu-zuqup-kenu I,{m}{dingir}AGzuqupGI.NA,20
Nabu-zuqup-kenu I,{m}{d}AGzuqupGI.NA,15
Nabu-zuqup-kenu I,{m}{d}I₃.ZU.ZUzuqupGIN,20
Nabu-zuqup-kenu I,{m}{d}AGzuqupDU,15
Nabu-zuqup-kenu I,{aš}{d}AGzuquupGI.NA,16
Nabu-zuqup-kenu I,{d}AGzuquupGI.NA,13
supû I,suuppiMU,5
supû I,suuppee,4
supû I,supee,3
supû I,supiia,3
supû I,su₂piim,4
supû I,supeeka,4
supû I,suuppišu₂,6
supû I,suuppi,4
supû I,supuu₂,3
supû I,suuppuu₂ki,7
supû I,supesu₂,4
supû I,supii,3
supû I,suuppuu₂,5
supû I,supešu₂,4
supû I,supuu₂šu₂,6
supû I,supišu₂nu,6
supû I,supe₂eka,5
agû II,agušu,4
agû II,A.GI₆.A,7
agû II,aguu₂,4
agû II,agia,4
agû II,agee,4
agû II,A.GE₆.A,7
taklīmu I,taklime,4
ikû I,{mul}AŠ.GAN₂,12
ikû I,{mul}AŠ.IKU,10
ikû I,AŠ.IKU,6
ikû I,AŠ.GAN₂,7
ikû I,{mul}AŠ.GANA₂,13
elkulla I,{u₂}elkulla,6
elkulla I,elikul,5
elkulla I,elikullu₄,4
elkulla I,{u₂}elkullu₄,7
elkulla I,{u₂}il₃kul₂la,9
sābu I,{na₄}saabu,9
sābu I,{na₄}sabima,9
sābu I,{na₄}saabi,10
aqru I,aqartu,4
aqru I,aqartu₂,4
aqru I,aqri,3
aqru I,aqriia,3
aqru I,aqra,3
Anzû I,anzuu₂,4
Anzû I,anzaa,4
Anzû I,AN.IM.DUGUD.MUŠEN,16
Anzû I,{mul}{d}ANZU{mušen},18
Anzû I,{d}ANZU{mušen},13
tākultu I,takulti₃,4
tākultu I,takultiia,4
tākultu I,takultu₄,3
namzītu I,{dug}namzitu₄,8
namzītu I,namzaatu₂,4
namzītu I,namziti,4
namzītu I,{dug}namziti,9
namzītu I,{dug}NIG₂.DUR₂.BUR,18
namzītu I,{dug}NIG₂.DUR₂.BUR₃MEŠ,22
namzītu I,namzitu₄,3
namzītu I,{dug}NIG₂.DUR₂.BUR₃,19
hinnu I,hiinnuu₂a,4
sikkatu I,sikkatMEŠ,3
sikkatu I,{giš}KAK,9
sikkatu I,sikkat₂,3
sikkatu I,{urudu}GAG,10
sikkatu I,{giš}GAG,9
sikkatu I,KAK,9
sikkatu I,{giš}KAKMEŠšu₂,13
sikkatu I,sikkatuua,2
sikkatu I,si₂ikkatim,5
sikkatu I,{giš}GAGMEŠ,10
sikkatu I,GAG.TI,8
sikkatu I,URUDU.GAG,9
sikkatu I,sikkata,3
sikkatu I,GIŠ.KAKMEŠ,10
sikkatu I,GAG,9
sikkatu I,sikkat₂MEŠ,4
sikkatu I,{giš}KAK.ZI.GAN,13
ṣimittu I,NIG₂.LA₂,9
ṣimittu I,LA₂at,8
ṣimittu I,ṣimitti,3
ṣimittu I,ṣimittašu₂nu,5
tamkāru I,DAM.GAR₃,9
tamkāru I,DAM.GAR₃{+riim},14
tamkāru I,{lu₂}DAM.GAR₃,13
tamkāru I,{lu₂}DAM.GAR,12
tamkāru I,DAM.GAR,9
tamkāru I,DAM.QAR,9
qadû I,qaduu₂,3
qadû I,URU.HUL.A{mušen},16
qadû I,qadaa,3
naprušu II,DAL.DAL,10
naprušu II,ipparišma,8
naprušu II,ippar₂šam,8
naprušu II,itapruša₂,6
naprušu II,ittanapraša,9
naprušu II,naprušiša₂,4
naprušu II,ipparšamma,8
naprušu II,tušapraaš,9
našpartu II,naaš₂partum,5
našpartu II,naaš₂parti,6
našpartu II,naašpartu₄,4
našpartu II,naaš₂paratu,6
qanānu I,iqnun,6
qanānu I,qa₂naatma,6
qanānu I,iqtaniin,7
qanānu I,qanni,4
qanānu I,qaannu,4
qanānu I,iqtanaan,7
qanānu I,liqnun,6
qanānu I,iqqaannaan,7
Gabbu-ilani-ereš I,{m}gabbiDINGIRMEŠniKAMeš,19
Gabbu-ilani-ereš I,{m}gabbiDINGIRMEŠKAMeš,19
pūhu I,puhi,4
pūhu I,puhiia,4
pūhu I,puhuu₂a,4
pūhu I,puuh,4
pūhu I,puuhi,4
arāru III,iruru,6
arāru III,ittanaarrara,11
arāru III,irura,7
arāru III,iaaruur,7
arāru III,iar₂ruru,6
arāru III,iharruur,7
arāru III,ihruru,7
arāru III,ariir,7
arāru III,iaruur,7
arāru III,u₂tarriru,9
arāru III,iruurma,7
arāru III,urrura,6
arāru III,itanararu,9
arāru III,UR₄UR₄,9
arāru III,iaar₂raru,8
dikšu I,diikša₂,4
dikšu I,diikši,4
dikšu I,diikšu,3
dikšu I,diikša,4
mēneštu I,mene₂eštu₂,5
mēneštu I,meništu,4
lahāmu I,laahmu,4
lahāmu I,laim,5
agubbû I,{dug}A.GUB₂.BA,13
agubbû I,egubbuu,4
agubbû I,agubbe₂e,3
agubbû I,A.GUB₂.BAšu₂,12
agubbû I,A.GUB₂.BA.A,11
agubbû I,{dug}A.GUB₂.BAMEŠ,16
agubbû I,A.GUB₂{+gub}.BA,12
agubbû I,{dug}A.GUB.BAa,13
agubbû I,egubbe₂e,4
agubbû I,A.GUB₃.BA,9
taqqītu I,tamqi₂su,6
supūru I,AMAŠšu₂,7
supūru I,supurušina,5
supūru I,AMAŠ,8
supūru I,supu₂ru,4
supūru I,supuri,4
supūru I,supura,4
supūru I,supurri,4
supūru I,supur,4
supūru I,supurišina,6
supūru I,supuru,3
šakirû I,{u₂}ŠAKIRA,9
šakirû I,ŠAKIR,8
šakirû I,ša₂kiruu,4
Uraš I,{d}URAŠ,7
berû II,ibiru,6
berû II,biruu₂,5
berû II,iberraa,5
barāmu II,bariim,6
barāmu II,tabarram,8
barāmu II,IB₂.RA,9
barāmu II,ibriim,8
Sippar I,sippar{ki},5
Sippar I,{uru}sippar,8
Sippar I,UD.KIB.NUN{ki},14
Sippar I,UD.KIB.NUN{KI},13
Sippar I,siippir,5
Sippar I,sippar,3
Sippar I,{uru}sippar₂{ki},11
Arahtu I,{id₂}araahtu₄,9
Šamaš-iddin I,{m}{d}UTUSUM{+na},16
ruṭibtu I,ruṭibti,3
ruṭibtu I,ruṭibta,3
ruṭibtu I,ruṭibtu₄,2
ruṭibtu I,ruṭibte,3
šarūru I,ša₂ruri,4
šarūru I,ša₂ruur,4
šarūru I,ša₂ruruša₂,5
šarūru I,šarura,4
šarūru I,ša₂ruru,4
šarūru I,ŠE.ER.ZIMEŠšu₂,13
šarūru I,ša₂rurušu₂,5
šarūru I,ša₂rurušu,4
šarūru I,ša₂ruruka,4
šarūru I,ŠE.IR.ZI,7
šarūru I,ŠE.ER.ZIšu₂,10
šarūru I,ŠE.ER.ZIša₂,10
šarūru I,ša₂rurišu₂,6
šarūru I,šaruru,3
miširtu I,mešir₃ti,5
miširtu I,mišir₃ti,4
miširtu I,mišir₃tu₄,3
miširtu I,mešer₃tu₄,5
miširtu I,mešir₃tu₄,4
miširtu I,mešir₃tu₂,4
Ṣalbatanu I,AN,11
Ṣalbatanu I,{d}ṣalbatani,7
tallu I,{giš}tallu,7
tallu I,{giš}DAL,8
tallu I,tal₂lim,4
tallu I,{giš}talla,8
nāšû I,našee,4
nāšû I,našikunu,6
nāšû I,naaaš,5
nāšû I,naši,4
enēqu I,eniqu,3
enēqu I,inniqu,5
enēqu I,lušeniq,7
enēqu I,lušeniqašu,7
enēqu I,inniqma,6
enēqu I,iniqu,4
lahābu I,ileheeb,7
lahābu I,ilihiib,7
lahābu I,ilhiib,7
anhu I,anhu,2
dalpu I,dalpu,2
dalpu I,daalpaka,4
dalpu I,daalpaate,5
dalpu I,daliptašu,5
dalpu I,dalpi,3
sadāru I,sadru,3
sadāru I,sadir,4
sadāru I,sardatsu,6
sadāru I,sadrat,4
sadāru I,sadirma,4
sadāru I,isaddirma,6
sadāru I,isaddiršima,7
sadāru I,sadiršu₂,4
sadāru I,isaddira,6
sadāru I,isaddir,6
sadāru I,sadratsu,5
sadāru I,sa₃dir,5
sadāru I,sadiršu,4
sadāru I,suudduru,6
sadāru I,u₂sadir,6
sadāru I,tasadirma,6
sadāru I,u₂sadirma,6
sadāru I,tasaddir,7
sadāru I,u₂sadira,6
sadāru I,sadaru,3
sadāru I,u₂šaddirma,8
sadāru I,isadirma,5
sadāru I,ŠA₃adru,6
sadāru I,isdir,6
sadāru I,tusadaar,7
sadāru I,u₂saddirma,7
sadāru I,saadrat,5
sadāru I,lisaaddiru,7
sadāru I,tasadir,6
ṭapālu I,taṭappil,7
ṭapālu I,ṭapilta(BI),6
ṭapālu I,iṭappalam,6
ṭapālu I,iṭappil,6
ṭapālu I,muṭṭappilaat,8
ṭapālu I,mušaṭpili,8
ṭapālu I,iṭaappil,7
Sin-mušallim,(I)-(d)-EN-ZU-mu-ša,17
Sin-mušallim,(I)-(d)-ZU-mu-ša-lim,12
Sin-mušallim,(d)-EN-ZU-mu-ša-lim,11
Sin-mušallim,(I)-(d)-EN-ZU-mu,14
itûm,i-ta-at,5
itûm,i-ta-a-at,7
itûm,i-ta-a-am,6
itûm,ÚS-SA-DU,8
itûm,i-ta-ti-šu,8
Iddiyatum,i-dí-ia-tim,7
Iddiyatum,i-dí-ia-tum-ma,9
abbūtu I,abutu₂,4
abbūtu I,abuut,5
abbūtu I,abuti,5
abbūtu I,abbuut,4
abbūtu I,abuutka,5
abbūtu I,abutu,4
abbūtu I,abbuutti,5
abbūtu I,abbuu₂tu,5
tahsistu I,tah₂sistu₄,3
tahsistu I,tahsiisti,4
tahsistu I,tahsistu₂,2
tahsistu I,tahsistu₄,2
bā'eru I,ŠU.PEŠ,8
bā'eru I,bairu,5
bā'eru I,baerišu₂,6
bā'eru I,baʾiri,6
bā'eru I,bairi(URU)šu₂,12
bā'eru I,{lu₂}ŠUKU₂,10
bā'eru I,{lu₂}ŠU.HAME,12
bā'eru I,baeri,5
bā'eru I,{lu₂}ŠU.KU₆,11
bā'eru I,baeru,4
elat I,elaata,3
elat I,elattu₄,3
laqātu I,laqi₂it,5
laqātu I,ilaqqatu,5
laqātu I,lilqutma,6
laqātu I,talqut,6
rakābu I,ritkubu,5
rakābu I,U₅ma,8
rakābu I,ritkubuma,5
rakābu I,irakkabma,6
rakābu I,rakbuma,3
rakābu I,U₅,8
rakābu I,irakkabšu₂,6
rakābu I,rakbu,3
rakābu I,rakab,4
rakābu I,rakib,4
rakābu I,irtanakab,8
rakābu I,rakbat,4
rakābu I,U₅at,8
rakābu I,rakabišu₂,5
rakābu I,irkabaam,6
rakābu I,irakab,5
rakābu I,U₅MEŠ,8
rakābu I,irkab,6
rakābu I,ritkubama,6
rakābu I,rikaabma,6
rakābu I,raakbat,5
rakābu I,rakabuum,3
rakābu I,arkaab,7
rakābu I,arkabaamma,8
rakābu I,U₅šu₂,7
rakābu I,irkabu,5
rakābu I,irtakkabu,6
nakbatu I,DUGUDša₂,9
nakbatu I,DUGUDša,9
nakbatu I,DUGUD,9
nakbatu I,DUGUDat,8
nakbatu I,nakbati,3
nakbatu I,DUGUDit,9
nakbatu I,DUGUDMU,9
temēru I,tetammerma,7
temēru I,tetemiršu₂nutu₂,10
temēru I,tetemirma,6
temēru I,tetemer,6
temēru I,tetemir,6
temēru I,teteemmer,7
temēru I,tetimmer,6
temēru I,tuuttammiru,9
temēru I,tetemiir,6
temēru I,tutammar,7
temēru I,teteemmir,7
temēru I,itemmer,6
temēru I,itimir,6
suhhuru I,su(ŠU)hurma,7
suhhuru I,suhhur,3
ebēru I,ibbiru,5
ebēru I,u₂šebe₂er,8
ebēru I,libir,6
ebēru I,ibbir,6
ebēru I,tebirani,5
ebēru I,ibir,5
ebēru I,ibirma,5
ebēru I,eber,4
ebēru I,u₃šebe₂er,8
ebēru I,ibiir,6
ebēru I,šubir,6
ebēru I,ibira,5
ebēru I,ebbir,5
ebēru I,etebir,6
ebēru I,ebir,4
ebēru I,ebira,4
ebēru I,ebe₂ri,5
ebēru I,etanabbir,8
ebēru I,libirunimma,8
haṣābu I,tahaṣabu,5
haṣābu I,haṣibšu,4
haṣābu I,haṣabu,3
haṣābu I,ihaṣaab,6
haṣābu I,haṣbuma,3
haṣābu I,huṣu₂ub,5
sarru I,sarru,2
sarru I,sarra,3
sarru I,sarrati,3
sarru I,sa₃ar,5
sarru I,sarraati,4
sarru I,{mul}LUL.LA,11
sarru I,saarrutu,3
sarru I,surruur,3
sarru I,{mul₄}sar₆ru,9
sarru I,sa₃arriim,5
sarru I,sa₃arraam,5
ṣâlu I,taṣaalma,7
ṣâlu I,iṣalu,4
ṣâlu I,ṣalaatu₂,6
ṣâlu I,teṣu₂ulma,7
šulû I,sulaa,4
mammāna I,mam₂manama,4
mammāna I,maammanama,4
āridu I,aridu,3
āliktu I,alikti,4
āliktu I,aliktu,3
qâlu I,qulamma,5
qâlu I,qu₂li,5
qâlu I,iqul₂,5
qâlu I,qala,4
qâlu I,iqal,5
qâlu I,qaalu₄,4
qâlu I,qulimma,5
qâlu I,qulee,4
qâlu I,qula,4
qâlu I,quulma,5
qâlu I,qulanima,6
qâlu I,iqtanaal,7
ullû I,ulluti₃,4
ullû I,ulluti,3
ullû I,ulla,3
ullû I,ulluu₂,3
ullû I,ullaati,4
kamāru IV,ikkam@vra,8
kamāru IV,kuummiir(NI),8
kamāru IV,mukam@vmir,8
kamāru IV,mukammir,8
bāmtu I,bamaatišu₂,7
bāmtu I,paandu,7
umšu I,umšum,2
umšu I,unšu,3
umšu I,E₂.MEŠ,6
umšu I,umšu₂,2
nēmelu I,ne₂melam,5
nēmelu I,ne₂meli,5
nēmelu I,A₂.TUK,8
nēmelu I,ne₂me₂liia,6
nēmelu I,ne₂meel₂šu₂,7
nēmelu I,nimelišu,4
nēmelu I,A₂.TUKUšu₂,10
nēmelu I,ne₂mela,5
nēmelu I,ne₂me₂lumma,6
gašru I,gašir₂tu₄,5
gašru I,gašru,2
gašru I,gašri,3
gašru I,gašeer,4
gašru I,gaašru,3
gašru I,gašir,4
gašru I,gaašrat,4
gašru I,gaaš₂ru,4
gašru I,gašra,3
gašru I,gaaš₂raatu₄,7
gašru I,geširti,5
gašru I,gaširat,4
gašru I,gašruti,2
gašru I,gaaš₂ri,5
Lallubû I,lullubii,5
tālittu I,talittu,3
tālittu I,U₃.TU,9
tālittu I,talittu₄,3
minûtu I,minusunu,4
minûtu I,ŠIDtu₂,6
minûtu I,minuut,4
minûtu I,minutu,3
minûtu I,ŠIDBIIM,8
minûtu I,minuti,4
minûtu I,minatešina,6
minûtu I,minutu₄,3
minûtu I,minutu₂,3
minûtu I,ŠIDtu,6
apāru I,apir,4
apāru I,tapper,6
apāru I,aparu,3
apāru I,api₂ir,5
apāru I,apru,3
apāru I,uppuur₂,5
Dapinu I,SAG.ME.GAR,10
Dapinu I,{d}U₄.AL.TAR,12
Dapinu I,{d}dapinu,6
Dapinu I,{d}UD.AL.TAR,11
Dapinu I,dapini,4
mašā'u I,KARʾma,8
mašā'u I,tumašša₂aʾšuma,10
mašā'u I,immaššaaʾ,7
mašā'u I,KARʾi,8
mašā'u I,imšuʾu₂,6
mašā'u I,imaššaaʾ,6
mašā'u I,KARaʾ,8
mašā'u I,tumašša₂aʾšu₂ma,11
mašā'u I,KARʾ,8
mašā'u I,imašaau₂,5
būrtu I,buurtu₂,4
būrtu I,PU₂,7
būrtu I,buurti,5
būrtu I,burti,4
eqû I,teqi₂,4
eqû I,MAR,5
eqû I,MARma,5
eqû I,teeqqi₂ma,7
eqû I,teteqi₂,6
eqû I,MARMEŠma,8
eqû I,MAR.MEŠma,9
eqû I,MARMEŠ,6
eqû I,teqi₂ma,5
eqû I,MARšu₂,6
eqû I,tetene₂eqqi₂,10
eqû I,tetene₂qi₂ma,10
haluppu I,{giš}HA.LU.UB₂,14
haluppu I,haluuppu,3
šakkullu I,{giš}ŠA₃.KAL,12
Dimme I,{d}DIM₁₁.me,10
dašpu I,daaš₂pa,5
dašpu I,daaš₂pu,4
dašpu I,daašpu,3
esēpu I,issip₃ma,6
esēpu I,teessipma,7
esēpu I,teessipšu₂nuti,10
esēpu I,teeṣṣiip,7
esēpu I,teessip,7
esēpu I,issiip,6
esēpu I,tesiip,6
upīšū I,u₂pišu,5
upīšū I,u₂piše,5
ušallu I,u₂šalli,4
ušallu I,U₂.SAL.HI.A,10
ušallu I,U₂.SAL,8
išippu I,išippu,2
išippu I,isipu₂tu₂,6
išippu I,išippaak,3
išippu I,isiippi₂,5
rasābu I,tarasibanni,7
rasābu I,rasib,4
rasābu I,murasibu,5
rasābu I,u₂rassipšu₂,8
rasābu I,irasip,6
rasābu I,u₂raassabi,8
rasābu I,irasiib,6
quddušu I,quddušutu₄,3
quddušu I,quddušu₂,2
quddušu I,qudduša₂,3
muttanbiṭu I,muttaanbiṭumma,4
muttanbiṭu I,muttanbiṭutu₂,3
ahennâ I,ahenuu₂,4
ahennâ I,ahenaa,4
ahennâ I,ahenuu,4
lamaštu I,DIM₃.ME,9
lamaštu I,lamaštu₄,2
lamaštu I,{d}DIM₁₀.ME,11
lamaštu I,lamsatu₄,4
Labāṣu I,labaṣi,5
Labāṣu I,labaṣu,4
Labāṣu I,{d}DIM₉.ME.A,12
Lillu II,{d}lillum,7
Nusku I,{d}nuska,7
Nusku I,{d}NUSKU.KE₄,11
Nusku I,{d}NUSKA,8
Nusku I,{d}PA.DIB,8
Nusku I,{d}U.PA,7
puzru I,PUZUR₅,7
puzru I,puuzraatu₂,6
puzru I,puuzri,4
puzru I,puuzrat,4
puzru I,puuzra,4
puzru I,puuzru₃,3
puzru I,puuzru,3
mušallimu I,mušallimmu,3
mušallimu I,mušallimka,3
gitmālu I,git₂malu₄,4
gitmālu I,gitmaluti,3
gitmālu I,gitmalu,3
gitmālu I,gitmalu₄,3
Lugalira I,{d}lugalir₉ra,7
Lugalira I,{d}lugaler₉ra,8
Lugalira I,{d}lugal.er₉.ra,10
Lugalira I,{d}LUGAL.GIR₃.RA,15
Lugalira I,LUGAL.GIR₃.RA,12
hiāpu I,u₂hapšu₂,7
hiāpu I,u₂happuu₂,6
hiāpu I,huuppi,5
hiāpu I,hiibu,4
hiāpu I,uhtapa,6
hiāpu I,tuhaab,7
hiāpu I,tuhabba,7
hiāpu I,tahabšu₂nuti,10
hiāpu I,tuhtiibbu,8
šigūšu I,šigušu₂,3
šigūšu I,še₂guši,6
šigūšu I,{giš}{sar}MUŠ₅,13
šigūšu I,šigušu,3
šigūšu I,šiguši,4
mūtawû I,mutamašu₂,6
mūtawû I,mutamuu,5
tānēhu I,tanihu,4
tānēhu I,tane₂hi,6
tānēhu I,taniihti,6
tānēhu I,tanihi,5
tānēhu I,tanihiia,5
tānēhu I,tane₂hu,5
tānēhu I,taniih,6
tānēhu I,tane₂hiia,6
Kurnugi I,KUR.NU.GI₄,8
Kurnugi I,kurnugi₄,3
idugallu I,I₃.DU₈(GABA).GAL,16
idugallu I,i₃du₈(GABA)gal,11
mašqītu I,mašqaati,5
mašqītu I,mašqi₂ta,5
mašqītu I,mašqi₂ti,5
mašqītu I,malqiti,5
mašqītu I,mašqitu₂,3
mašqītu I,mašqe₂ti,5
Belet-ṣeri I,beletṣeri,4
Belet-ṣeri I,{d}belitEDIN,12
Belet-ṣeri I,{d}NINEDIN,12
Meslamtaea I,{d}MES.LAM.TA.E₃.A,17
Meslamtaea I,{d}MEŠ.LAM.TA.E₃.A,17
Meslamtaea I,{d}MES.LA.IM.TA.E₂.A,19
urhu I,urhati,3
urhu I,urhi,3
urhu I,urha,3
urhu I,u₂ruuh,4
urhu I,u₂ruuhša₂,6
urhu I,u₂raahšu,6
urhu I,u₂ruuhka,5
urhu I,araah,5
kinūnu I,KI.IZI,7
kinūnu I,kanunu,4
kinūnu I,kanuni,5
kinūnu I,kinuni,4
kinūnu I,kinuu₂nu,5
kinūnu I,KI.NEMEŠ,8
kinūnu I,kinunaatum,6
sūnu I,UR₂,6
sūnu I,{tug₂}UR₂,9
sūnu I,suunšu₂,5
sūnu I,suun,4
sūnu I,su₂unšu,5
sūnu I,UR₂ša₂,6
nēpešu I,nepeši,4
nēpešu I,ne₂peša₂,5
nēpešu I,nipi₂šaam,6
