Lemma, CV1, CV2, distance
nalšu I,naalši,naalši,0
nalšu I,naalši,naalšu₂,2
ziriānu I,zirianiim,zirianiim,0
ziriānu I,zirianiim,ziriani,2
šaggišu I,šaggiš,šaggiš,0
hanāṣu I,u₂haanniiṣ,u₂haanniiṣ,0
wêdûm,we-du-tim,we-du-tim,0
wêdûm,we-du-tim,we-di-a-am,4
Nur-Šamaš,nu-úr-(d)-UTU,nu-úr-(d)-UTU,0
isihtum,i-si-ih-ti-šu-nu,i-si-ih-ti-šu-nu,0
isihtum,i-si-ih-ti-šu-nu,i-si-ih-ti,6
isihtum,i-si-ih-ti-šu-nu,i-si-ih-tim,6
karūbu I,karubu,karubu,0
uršānu I,urša₂an,urša₂an,0
uršānu I,urša₂an,urša₂ani,1
nassiš I,naassiš,naassiš,0
ne'ellû I,inne₂ʾela,inne₂ʾela,0
ne'ellû I,inne₂ʾela,itene₂elluu₂,7
allallu I,allaalla,allaalla,0
haršu II,haaršu,haaršu,0
šaharru II,SA.HIR,SA.HIR,0
šuharruru I,šuharruru,šuharruru,0
billu I,billa,billa,0
mangu II,mangu,mangu,0
mangu II,mangu,manga,1
nūbu I,nuu₂bi,nuu₂bi,0
kumû I,kumuu₂,kumuu₂,0
Dur-Šarruken I,BAD₃MANGIN{ki},BAD₃MANGIN{ki},0
Dur-Šarruken I,BAD₃MANGIN{ki},BAD₃MAN.GIN,5
Marad I,marad,marad,0
Larak I,larak,larak,0
šiššiktu I,šiššiktu₄,šiššiktu₄,0
buāru I,buʾuara,buʾuara,0
buāru I,buʾuara,buʾaru,2
buāru I,buʾuara,buari,3
tarbītu I,tarbit,tarbit,0
Haya I,{d}haia₃,{d}haia₃,0
natāru I,nuutturu,nuutturu,0
ardūtu I,ar₂dutiku,ar₂dutiku,0
ardūtu I,ar₂dutiku,ARADu₂ti,7
hâšu I,tahaaš₂ma,tahaaš₂ma,0
nullānu I,nuullanu,nuullanu,0
būnzerru I,buunziri,buunziri,0
šālilu I,ša₂lilu,ša₂lilu,0
burruqu I,burruqu,burruqu,0
Malgium I,{uru}maalgi{ki},{uru}maalgi{ki},0
nakbasu I,nakbasu,nakbasu,0
muzīqu I,muunziqu,muunziqu,0
muzīqu I,muunziqu,{geš}GEŠTIN.HAD₂.A,18
muzīqu I,muunziqu,munziqu,1
muzīqu I,muunziqu,{giš}GEŠTIN.HAD₂.A,18
muzīqu I,muunziqu,munziqa,2
muzīqu I,muunziqu,GIŠ.GEŠTINHAD₂.A,16
karāšu II,karašee,karašee,0
sasukku I,{lu₂}ša₃sukku,{lu₂}ša₃sukku,0
sasukku I,{lu₂}ša₃sukku,ša₃sukku,5
tupšinnu I,tupšenna,tupšenna,0
apluhtu I,apluhtu₄,apluhtu₄,0
apluhtu I,apluhtu₄,apluhati,3
luhšû I,LUHŠAMEŠ,LUHŠAMEŠ,0
Ištar-tillassu,iš₈-tár-ILLAT-zu,iš₈-tár-ILLAT-zu,0
La-gamal I,{d}lagamil,{d}lagamil,0
La-gamal I,{d}lagamil,{d}lagamaal,2
šagāmu I,išguum,išguum,0
ṣāṣiru I,BURU₅.ZA.PA.AG,BURU₅.ZA.PA.AG,0
ṣāṣiru I,BURU₅.ZA.PA.AG,ṣaṣira,14
ṣāṣiru I,BURU₅.ZA.PA.AG,ṣaṣiri,14
habāṣu I,ihabaaṣma,ihabaaṣma,0
habāṣu I,ihabaaṣma,u₂šaahbiiṣ,9
issahîš I,issahiiš,issahiiš,0
rūṭu I,ruṭu,ruṭu,0
Ešrayu I,{m}UD.20.KAMaa,{m}UD.20.KAMaa,0
Zeru-ken I,{m}NUMUNGIN,{m}NUMUNGIN,0
Ahu-iddina I,{m}PAPSUMna,{m}PAPSUMna,0
Sin-ahu-uṣur I,{m}{d}30MANPAP,{m}{d}30MANPAP,0
Ahu-la-amašši I,{m}PAPlamašši,{m}PAPlamašši,0
Šulmu-šarri I,{m}SILIMmuMAN,{m}SILIMmuMAN,0
qatû I,qa₂at,qa₂at,0
qatû I,qa₂at,u₂qat₂tuu₂,7
qatû I,qa₂at,qutii,4
qatû I,qa₂at,ZAG.TIL.LA.BI.ŠE₃,17
qatû I,qa₂at,qatiti,3
ulmu I,ulmi,ulmi,0
magšaru I,maagšari,maagšari,0
magšaru I,maagšari,maagša₂ru,2
gallu I,gallati₃,gallati₃,0
miz'u I,miziiʾ,miziiʾ,0
kabû I,kabe₂e,kabe₂e,0
dakāšu I,idakkasu,idakkasu,0
ulhah I,{giš}KIŠI₁₆haah,{giš}KIŠI₁₆haah,0
pirištum,pí-ri-iš₇-tim,pí-ri-iš₇-tim,0
pirištum,pí-ri-iš₇-tim,iš₇-tim,6
hesûm,he-zi,he-zi,0
mali (ša),ma-li,ma-li,0
zumrum,zu-mu-ur,zu-mu-ur,0
zumrum,zu-mu-ur,zu-mu,3
mêšum,mé-ši-im-ma,mé-ši-im-ma,0
rittum,ri-it-ti-im,ri-it-ti-im,0
rittum,ri-it-ti-im,ri-it-tu,4
ayyâbum,a-ia-bi-šu,a-ia-bi-šu,0
ayyâbum,a-ia-bi-šu,a-ia-bé-šu,1
qallatu I,{lu₂}qallatsu,{lu₂}qallatsu,0
qallatu I,{lu₂}qallatsu,{lu₂}qallat,2
saqālu I,ša₂aqlu,ša₂aqlu,0
saqālu I,ša₂aqlu,tasqu₂lam,7
saqālu I,ša₂aqlu,tašqula,5
Emutbal I,iamutbali,iamutbali,0
Emutbal I,iamutbali,iamuutbali,1
zabbilu I,zabbilu,zabbilu,0
zabbilu I,zabbilu,zabilu,1
kaqdâ I,kakda₃a,kakda₃a,0
Nabu-šarrani I,{m}{d}PAMANani,{m}{d}PAMANani,0
Nabu-šum-uṣur I,{m}{d}PAMUPAP,{m}{d}PAMUPAP,0
Nabu-šum-uṣur I,{m}{d}PAMUPAP,{m}{d}AGMUURI₃,6
pizalluru I,MUŠ.DIM₂.GURUN.NA,MUŠ.DIM₂.GURUN.NA,0
pizalluru I,MUŠ.DIM₂.GURUN.NA,pizallura,17
pizalluru I,MUŠ.DIM₂.GURUN.NA,piṣalluurtu₂,17
pizalluru I,MUŠ.DIM₂.GURUN.NA,{u₂}AM.SI.HAR.RA.NA,14
pizalluru I,MUŠ.DIM₂.GURUN.NA,{u₂}pi₄zalurtu₂,17
pizalluru I,MUŠ.DIM₂.GURUN.NA,{u₂}MUŠ.DIM₂.GURUN.NA,4
pizalluru I,MUŠ.DIM₂.GURUN.NA,{u₂}pi₄zalluurtu,17
tanūqātu I,tanuqata,tanuqata,0
tanūqātu I,tanuqata,tanuqaatu₂,3
hâqu I,haaqa,haaqa,0
bitrû I,biitruu₂,biitruu₂,0
bitrû I,biitruu₂,bitruti,3
mugammertu I,mugammirtu₄,mugammirtu₄,0
tabāštānu I,tarbatani,tarbatani,0
tabāštānu I,tarbatani,tabaaš₂tani,4
tabāštānu I,tarbatani,tabaaštanišu,5
elmeštu I,elmeštu₄,elmeštu₄,0
aššultu I,aš₂šuultu₄,aš₂šuultu₄,0
ibrūtu I,ibrusu,ibrusu,0
ibrūtu I,ibrusu,ibrutu₄,2
itbārūtu I,itbarusu,itbarusu,0
kidinnūtu I,kidinnutikunu,kidinnutikunu,0
mulmullu I,mulmullu₄,mulmullu₄,0
mulmullu I,mulmullu₄,mulmul,3
mulmullu I,mulmullu₄,mulmulli,2
armu II,arme,arme,0
larandu I,laraandi,laraandi,0
ṭēru I,ṭeri,ṭeri,0
rubūtu I,rubutu₄,rubutu₄,0
rubūtu I,rubutu₄,rubutu₂,1
Nineana I,{d}nine₂anna,{d}nine₂anna,0
Eakkil I,e₂akkiil,e₂akkiil,0
Šubula I,{d}šubula₂,{d}šubula₂,0
Šubula I,{d}šubula₂,{d}šu(MA)bula₂,4
Panunanki I,{d}pa₄nunanki,{d}pa₄nunanki,0
Iši-milku I,{d}išimilku,{d}išimilku,0
Enitendu I,e₂ni₂teendu₁₀,e₂ni₂teendu₁₀,0
Egidimdim I,e₂gidimdim,e₂gidimdim,0
Ipte-bitu I,{d}ipteE₂(GA₂),{d}ipteE₂(GA₂),0
Enamhe I,e₂namhe₂,e₂namhe₂,0
Egalmah I,e₂galmah,e₂galmah,0
Abba I,{d}abba₆,{d}abba₆,0
Takuna I,{d}takuna,{d}takuna,0
bursaggu I,bursaggi,bursaggi,0
bursaggu I,bursaggi,BUR.SAG.GA₂,11
EgalIM I,e₂galIM,e₂galIM,0
abarakkatu I,abarakatu₄,abarakatu₄,0
abarakkatu I,abarakatu₄,abarakkatu₄,1
abarakkatu I,abarakatu₄,{munus}AGRIG,12
Hasisu I,{d}hasisu,{d}hasisu,0
Ahiya I,{d}ahiia,{d}ahiia,0
Ahbitu I,{d}ahbitu₄,{d}ahbitu₄,0
mušqalpītu I,mušqaalpiti,mušqaalpiti,0
Imaggar-qabuša I,{d}emagarqabuša₂,{d}emagarqabuša₂,0
Luhurater I,{d}labaakKAL,{d}labaakKAL,0
Laluru I,LAL₃.UR₂{ki},LAL₃.UR₂{ki},0
Me-kalkal I,{id₂}mekalkal,{id₂}mekalkal,0
Turran I,{id₂}DUR.KIB,{id₂}DUR.KIB,0
Magrat-amassu I,{d}maagratamatsu,{d}maagratamatsu,0
Kilili I,{d}kilili,{d}kilili,0
mušērtu I,mušiirtu₄,mušiirtu₄,0
mušērtu I,mušiirtu₄,mušer₃tu,4
mušērtu I,mušiirtu₄,mušerti,4
Šumaliya I,{d}šumaliia,{d}šumaliia,0
labbibu I,laabbiba,laabbiba,0
makilu I,mekili,mekili,0
elamkû I,elamkuššuu₂,elamkuššuu₂,0
erimmatu I,erimmatu₄,erimmatu₄,0
kispum,ki-ìs-pí,ki-ìs-pí,0
eṭemmum,i-ṭe₄-em-mi,i-ṭe₄-em-mi,0
Yahdun-Lim,ia-ah-du-un-li,ia-ah-du-un-li,0
karâbum,li-ik-ru-bu,li-ik-ru-bu,0
karâbum,li-ik-ru-bu,i-ka-ar-ra-ab,9
ṭâbum,ṭà-ba-at,ṭà-ba-at,0
izibtu I,izibta,izibta,0
Zikir-ilišu,zi-kir-ì-lí-šu,zi-kir-ì-lí-šu,0
Erišum,e-ri-šum,e-ri-šum,0
eqīdu I,eqidima,eqidima,0
sussullu I,šuussulu,šuussulu,0
dumāmu I,dummaam,dummaam,0
nābi'u I,nabiʾii,nabiʾii,0
madaktu I,madakti,madakti,0
madaktu I,madakti,madaktu₂,2
aššum ša,aš-šum-ša,aš-šum-ša,0
bazahâtum,ba-za-ha-tam,ba-za-ha-tam,0
bazahâtum,ba-za-ha-tam,ba-za-tim,4
bazahâtum,ba-za-ha-tam,ba-za-ha-tim,1
bazahâtum,ba-za-ha-tam,ba-az-ha-tim,3
adârum,i-'a₄-ad-da-ar,i-'a₄-ad-da-ar,0
annum,a-an-nam,a-an-nam,0
ina ûmišu(ma),i-na-u₄-mi-šu,i-na-u₄-mi-šu,0
zîmum,zi-im,zi-im,0
qallum,qa-al-la-tim,qa-al-la-tim,0
qallum,qa-al-la-tim,la-tim,6
ištûma,iš-tu-ma,iš-tu-ma,0
buqqumu I,buqu₂miim,buqu₂miim,0
Manzat I,TIR.AN.NA,TIR.AN.NA,0
nārtu II,{munus}NARtu₄,{munus}NARtu₄,0
gišnû I,{giš}NU₂šu₂,{giš}NU₂šu₂,0
hurrupu I,hurrupu,hurrupu,0
nēsepu I,nisip,nisip,0
nēsepu I,nisip,ne₂sepi,4
šaddaqdam,ša-ad-da-aq-di-im,ša-ad-da-aq-di-im,0
šaddaqdam,ša-ad-da-aq-di-im,ša-ad-da-aq-di,3
ša qaštim,LÚ-BAN,LÚ-BAN,0
Dadaya I,dadaa,dadaa,0
ahamma I,ahama,ahama,0
kutānu I,kutani,kutani,0
muā'u I,imua,imua,0
šakartu I,ša₂kaar₂ti,ša₂kaar₂ti,0
arabānû I,arbanuu,arbanuu,0
Lugalamašpae I,{d}LUGAL.AMAŠ.PA.E₃,{d}LUGAL.AMAŠ.PA.E₃,0
Šamaš-perʾu-uṣur I,{m}{d}UTUNUNUZURU₃,{m}{d}UTUNUNUZURU₃,0
mukinnūtu I,{lu₂}mukinnuu₂tu,{lu₂}mukinnuu₂tu,0
mukinnūtu I,{lu₂}mukinnuu₂tu,{lu₂}mukinnutu₄,3
Qišti-Marduk I,{m}NIG₂.BA{d}AMAR.UTU,{m}NIG₂.BA{d}AMAR.UTU,0
naṭbahu I,naaṭbahu,naaṭbahu,0
šangûtu I,ša₂anguti,ša₂anguti,0
Šamaš-ibni I,{m}{d}UTUDU₃,{m}{d}UTUDU₃,0
qīdātu I,qi₂daati,qi₂daati,0
amšāli I,amšali,amšali,0
ardanānu I,ar₂danaan,ar₂danaan,0
hahû II,ihahu,ihahu,0
pāsū I,pasušu₂,pasušu₂,0
akûtu I,akutu₂,akutu₂,0
akûtu I,akutu₂,a₂kutu,2
pardiš I,pardiš,pardiš,0
tūru I,NIG₂.GI,NIG₂.GI,0
huhhītu I,huhatišu₂,huhatišu₂,0
šahūru II,zuhar,zuhar,0
šumšû I,u₂šamša₂,u₂šamša₂,0
šumšû I,u₂šamša₂,šumšišu₂,5
šumšû I,u₂šamša₂,šumšee,5
kinsikku I,kinzigi,kinzigi,0
zamarānu I,zamarranuumma,zamarranuumma,0
enkummu I,enkuummu,enkuummu,0
mušte''û I,mušteʾu₂,mušteʾu₂,0
mušte''û I,mušteʾu₂,muušteʾuu₂,2
mušte''û I,mušteʾu₂,mušteeʾu₂,1
mušte''û I,mušteʾu₂,mušteʾu,1
kaššû I,kaššii,kaššii,0
kaššû I,kaššii,kaššuu,2
nappašu I,nappašu₂,nappašu₂,0
nappašu I,nappašu₂,nappašu,1
narmaku I,narmaki,narmaki,0
Kinaya I,{m}kinaa,{m}kinaa,0
pâru I,ipaari,ipaari,0
ergilu I,{buru₅}ergilu₄,{buru₅}ergilu₄,0
ergilu I,{buru₅}ergilu₄,{buru₅}irgilu₄,1
tuhlu I,{u₂}tuhlam,{u₂}tuhlam,0
zenûtu I,zenutu,zenutu,0
Nabu-ahhe-eriba I,{m}{d}+AGŠEŠ.MEŠSU,{m}{d}+AGŠEŠ.MEŠSU,0
Nabu-zeru-ibni I,{m}{d}+AGNUMUNibni,{m}{d}+AGNUMUNibni,0
Nabu-ereš I,{m}{d}+AGKAM₂,{m}{d}+AGKAM₂,0
Nabu-ereš I,{m}{d}+AGKAM₂,{m}{d}+AGURU₄{+eš},9
Mušibši I,{m}mušibši,{m}mušibši,0
Ikkaru I,{m}ikkari,{m}ikkari,0
Kalumu I,{m}kalumu,{m}kalumu,0
Upaqu I,{m}u₂paqa,{m}u₂paqa,0
Laqip I,{m}laqi₂pi,{m}laqi₂pi,0
Nabu-ahu-uṣur I,{m}{d}+AGPABMU,{m}{d}+AGPABMU,0
andunānu I,andunanišu₂,andunanišu₂,0
parasrab I,KINGUSILA,KINGUSILA,0
šuššu I,ŠUŠANA,ŠUŠANA,0
šuššu I,ŠUŠANA,IGI.6.GAL₂.LA,11
napālu II,inapal,inapal,0
niplu I,niiplu,niiplu,0
dūriš I,duriiš,duriiš,0
šatta I,šaattam,šaattam,0
šamhu I,šaamhu,šaamhu,0
šaddu II,šaddu,šaddu,0
butuqqû I,butuqqe₂e,butuqqe₂e,0
butuqqû I,butuqqe₂e,butuqquu₂,3
Maškakatu I,{mul}.{giš}GAN₂.UR₃,{mul}.{giš}GAN₂.UR₃,0
Maškakatu I,{mul}.{giš}GAN₂.UR₃,{mul}{giš}GAN₂.UR₃,1
Irtu I,{mul}GABA,{mul}GABA,0
hābitu I,habiit,habiit,0
šikkatum,ši-ik-ka-tim,ši-ik-ka-tim,0
Belet-biri,(d)-NIN-bi-ri,(d)-NIN-bi-ri,0
hibšum,hi-ib-šum,hi-ib-šum,0
inṣabtum,in-ṣa-ba-tum,in-ṣa-ba-tum,0
dinittum,ni-ta-tum,ni-ta-tum,0
iltum,ìl-tim,ìl-tim,0
iltum,ìl-tim,ìl-tum,1
iltum,ìl-tim,(d)-il-tam,6
šuklulum,šu-uk,šu-uk,0
Labaši-Marduk I,{m}labaši{d}AMAR.UTU,{m}labaši{d}AMAR.UTU,0
Nabu-uballiṭ I,{m}{d}+AGTIN{+iṭ},{m}{d}+AGTIN{+iṭ},0
labātu I,labatu,labatu,0
šaṭāpu I,šaṭaapu,šaṭaapu,0
šaṭāpu I,šaṭaapu,ša₂ṭaapi,2
nerṭû I,NIR.DA,NIR.DA,0
Beltia I,{d}GAŠANia₂,{d}GAŠANia₂,0
Nabu-bel-ilani I,{m}{d}+AGENDINGIRMEŠ,{m}{d}+AGENDINGIRMEŠ,0
akanni I,akanni,akanni,0
šahānu I,tuša₂haan,tuša₂haan,0
mahirtu I,mahirte,mahirte,0
mahirtu I,mahirte,mahrite,2
šamāmiš I,ša₂mamiš₂,ša₂mamiš₂,0
Nergal-ibni I,{m}{d}U.GURDU₃,{m}{d}U.GURDU₃,0
bēšu I,be₂ešu₂,be₂ešu₂,0
šapṣu I,šapṣu,šapṣu,0
ēṣidu I,{lu₂}ŠE.GUR₁₀.KU₅,{lu₂}ŠE.GUR₁₀.KU₅,0
Idamaraz I,idamaraaṣ,idamaraaṣ,0
Imbi-Anu I,{m}imbi{d}60,{m}imbi{d}60,0
Imbi-Anu I,{m}imbi{d}60,{m}imbi{d}anu,3
hallatu I,hallat,hallat,0
Tanittu-Anu I,{m}tanittu₄{d}60,{m}tanittu₄{d}60,0
Ša-Anu-iššu I,{m}ša₂{d}60iššuu₂,{m}ša₂{d}60iššuu₂,0
ruāqu I,liriiq,liriiq,0
ebbiš I,ebbiiš,ebbiiš,0
ebbiš I,ebbiiš,ebbiš,1
qadû II,iqaadduu,iqaadduu,0
ummiânum,um-mi-a-nim,um-mi-a-nim,0
ummiânum,um-mi-a-nim,UM-MI-A,9
ummiânum,um-mi-a-nim,um-me-ni,4
Ninsiana I,{d}ninsi₄anna,{d}ninsi₄anna,0
mirgu I,miirga{sar},miirga{sar},0
mirgu I,miirga{sar},miirgu,6
šasnibi I,ša₂asnibi{sar},ša₂asnibi{sar},0
kunibhu I,kuniibhi{sar},kuniibhi{sar},0
zimzimmu I,ziimziimmu{sar},ziimziimmu{sar},0
ananihu I,nanahu{sar},nanahu{sar},0
hamuk I,hamuuk{sar},hamuuk{sar},0
qurnû I,qurne₂e{sar},qurne₂e{sar},0
hispu I,hiispi,hiispi,0
giṣṣu I,giiṣṣi{sar},giiṣṣi{sar},0
murzumurza I,murzumurza{sar},murzumurza{sar},0
hassū I,HI.IS{sar},HI.IS{sar},0
hassū I,HI.IS{sar},haassu,9
hassū I,HI.IS{sar},U₂.HI.IS,8
hassū I,HI.IS{sar},{u₂}HI.IS{sar},4
hassū I,HI.IS{sar},haassi,9
suhullatu I,suhulla₂tu₄{sar},suhulla₂tu₄{sar},0
šitû I,šituu₂{sar},šituu₂{sar},0
mangu I,manga{sar},manga{sar},0
šāmiṭu I,šumittu₂{sar},šumittu₂{sar},0
qāqullu I,qaquullu{sar},qaquullu{sar},0
qāqullu I,qaquullu{sar},{giš}qaquulli,11
asmīdu I,asmidu{sar},asmidu{sar},0
zambūru I,zaamburu{sar},zaamburu{sar},0
puglu I,puuglu{sar},puuglu{sar},0
zassaru I,zaassaru{sar},zaassaru{sar},0
nadal I,naDAal{sar},naDAal{sar},0
yaquqānu I,iaaquqanu{sar},iaaquqanu{sar},0
yarqānu I,iaarqanu{sar},iaarqanu{sar},0
kukkānītu I,kuukkanitu₄{sar},kuukkanitu₄{sar},0
kuṣibi I,kuṣibi{sar},kuṣibi{sar},0
haštu I,haltu₄{sar},haltu₄{sar},0
haštu I,haltu₄{sar},haaš₂tu₂,9
haṣuttu I,haaṣṣuuttu₄{sar},haaṣṣuuttu₄{sar},0
hambaṣūṣu I,haambaṣuṣu{sar},haambaṣuṣu{sar},0
habbaqūqu I,haambaququ{sar},haambaququ{sar},0
lihburu I,liihburu{sar},liihburu{sar},0
aspastu I,aspaasti{sar},aspaasti{sar},0
niqdu I,niiqdu{sar},niiqdu{sar},0
ṣurbu I,ṣuurbi{sar},ṣuurbi{sar},0
peqqû I,piiqquti{sar},piiqquti{sar},0
qappatu I,qappatu₄,qappatu₄,0
zabbīlu I,zabbilu,zabbilu,0
zabbīlu I,zabbilu,zabbilluMEŠ,4
mazrūtu I,maazruutti,maazruutti,0
binna I,biinna,biinna,0
binna I,biinna,ibiinnamma,4
binna I,biinna,ibiinnaan,3
gannu II,gannati,gannati,0
Marduk-apla-iddina I,{m}{d}AMAR.UTUAMU,{m}{d}AMAR.UTUAMU,0
Marduk-apla-iddina I,{m}{d}AMAR.UTUAMU,{d}AMAR.UTUIBILASUMna,11
Marduk-apla-iddina I,{m}{d}AMAR.UTUAMU,{m}{d}AMAR.UTUIBILASUM{+na},11
sadriš I,saadriš,saadriš,0
karru III,karri,karri,0
gadû I,gadee,gadee,0
urinnu II,u₂riinnu,u₂riinnu,0
urinnu II,u₂riinnu,{d}ŠU.NIR,9
Dilmunnu I,DILMUN.NA,DILMUN.NA,0
kušartu I,kušaarti,kušaarti,0
raqqû I,I₃.RA₂.RA₂,I₃.RA₂.RA₂,0
Mannanum,(I)-ma-an-na-nu-um,(I)-ma-an-na-nu-um,0
Qaṭna,qa-ṭá-na-yu-(ki),qa-ṭá-na-yu-(ki),0
eleppum,(giš)-MÁ,(giš)-MÁ,0
eleppum,(giš)-MÁ,MÁ-šu-nu,6
eleppum,(giš)-MÁ,MÁ-HI-A,7
igrum,ig-ri-im,ig-ri-im,0
karpatum,DUG,DUG,0
karânum,GEŠTIN,GEŠTIN,0
amartum,a-ma-ra-at,a-ma-ra-at,0
taskarinnum,(giš)-TAŠKARIN,(giš)-TAŠKARIN,0
tâmartum,ta-ma-ar-ta-šu-nu,ta-ma-ar-ta-šu-nu,0
tâmartum,ta-ma-ar-ta-šu-nu,IGI-DU₈,16
rakâbum,ú-ša-ar-ki-bu-ma,ú-ša-ar-ki-bu-ma,0
rakâbum,ú-ša-ar-ki-bu-ma,ra-ki-ib,11
ištêniš,iš-ti-ni-iš,iš-ti-ni-iš,0
sakâpum,ìs-ki-pu,ìs-ki-pu,0
Šubat-Enlil,šu-ba-at-(d)-EN-LÍL-(ki),šu-ba-at-(d)-EN-LÍL-(ki),0
Šubat-Enlil,šu-ba-at-(d)-EN-LÍL-(ki),šu-ba-at-(d)-EN-LÍL-(ki)-ma,3
Šubat-Enlil,šu-ba-at-(d)-EN-LÍL-(ki),ba-at-(d)-EN-LÍL-(ki),3
Lawina-Addu,la-wi-na-(d)-IŠKUR,la-wi-na-(d)-IŠKUR,0
eliš,e-li-iš,e-li-iš,0
Nahur,na-hu-ur-(ki),na-hu-ur-(ki),0
Yabni-Addu,ab-ni-(d)-IŠKUR-ma,ab-ni-(d)-IŠKUR-ma,0
šangûm,LÚ-SANGA,LÚ-SANGA,0
šangûm,LÚ-SANGA,SANGA,3
Hubatum,(munus)-hu-ba-tum,(munus)-hu-ba-tum,0
muhhûtum,mu-uh-hu-tum,mu-uh-hu-tum,0
muhhûtum,mu-uh-hu-tum,mu-uh-hu-tim,1
muhhûtum,mu-uh-hu-tum,mu-hu-tim,4
kappum,ka-ap-pí-šu,ka-ap-pí-šu,0
tikkum,ta-ak-ka,ta-ak-ka,0
muhru I,muuh₂ru,muuh₂ru,0
muhru I,muuh₂ru,KUN.SAG.GA₂,11
muhru I,muuh₂ru,KUN.SAG,7
muhru I,muuh₂ru,BARA₂.SI.GA,10
šattišam I,šattišamma,šattišamma,0
šattišam I,šattišamma,šattišam,2
Arad-Ištar I,{m}ARAD{d}IN.NIN,{m}ARAD{d}IN.NIN,0
Sahitu-sattukki I,{lu₂}I₃.ŠURSA₂.DUG₄,{lu₂}I₃.ŠURSA₂.DUG₄,0
Nergal-ipuš I,{m}{d}U.GURDU₃uš,{m}{d}U.GURDU₃uš,0
Tabneʾa I,{m}tabne₂ea,{m}tabne₂ea,0
Nangariya I,{m}naangariia₂,{m}naangariia₂,0
Amel-Nanaya I,{m}LU₂{d}nanaa,{m}LU₂{d}nanaa,0
Paharu I,{m}{lu₂}BAHAR₂,{m}{lu₂}BAHAR₂,0
Nabu-šaqu-ana-ili I,{m}{d}+AGša₂quanaDINGIRMEŠ,{m}{d}+AGša₂quanaDINGIRMEŠ,0
Nagaru I,{m}{lu₂}NAGAR,{m}{lu₂}NAGAR,0
Iqbaya I,{m}iqbaa,{m}iqbaa,0
sindakku I,siindaka,siindaka,0
harāsu I,harasi,harasi,0
harāsu I,harasi,harasu,1
qubirtu I,qubiratišu₂,qubiratišu₂,0
kiššû I,kiššu₂u,kiššu₂u,0
sibûtu I,sibuti,sibuti,0
sibûtu I,sibuti,sibuta,1
dubbubtu I,dubuubtu₄,dubuubtu₄,0
gallābūtu I,gallabuussu,gallabuussu,0
gallābūtu I,gallabuussu,{lu₂}ŠU.Isu,9
ekliš I,ekliš,ekliš,0
guzalūtu I,guzilitsu,guzilitsu,0
dīdū I,didušu₂,didušu₂,0
huṭartu I,huṭaaš₂tu₄,huṭaaš₂tu₄,0
hatanu I,hatanšu₂,hatanšu₂,0
sassu I,saassu,saassu,0
sassu I,saassu,{u₂}saassu,4
sassu I,saassu,ša₂assu,2
sassu I,saassu,saas,2
naṣru I,naaṣri,naaṣri,0
nēmettu I,ne₂mettiia₂,ne₂mettiia₂,0
aqqaru I,aqqari,aqqari,0
aqqaru I,aqqari,aqqarat,2
surqēnu I,surqanšu₂,surqanšu₂,0
mēnešu I,mene₂še,mene₂še,0
haddânu I,hadanuua,hadanuua,0
haddânu I,hadanuua,hadaniia,2
šēṭu I,šeṭa,šeṭa,0
inūmīšu I,u₄mešuma,u₄mešuma,0
inūmīšu I,u₄mešuma,u₄mišu₂ma,2
qumāru I,qu₂maru,qu₂maru,0
qumāru I,qu₂maru,qumaaršu₂,4
qumāru I,qu₂maru,qumaaršu,3
zīqu I,ziqu,ziqu,0
zīqu I,ziqu,ziiq,2
himšu I,hiimša₂ta,hiimša₂ta,0
Nergal-bani,(I)-(d)-NÈ-ERI₁₁-GAL-ba-ni,(I)-(d)-NÈ-ERI₁₁-GAL-ba-ni,0
Zarriqum,za-ri-qum,za-ri-qum,0
Sin-wedu,EN-ZU-we-du,EN-ZU-we-du,0
Nergal-naṣir I,{m}{d}U.GURnaṣir,{m}{d}U.GURnaṣir,0
pēthallu I,pit₂hallu,pit₂hallu,0
parahšû I,parašii,parašii,0
parahšû I,parašii,para₁₀ši,3
parahšû I,parašii,parašuu₂,3
masla'tu I,maslaaʾti,maslaaʾti,0
masla'tu I,maslaaʾti,maslaaʾtu₄,2
taṣmertu I,taaṣmirtu₄,taaṣmirtu₄,0
lardu I,{u₂}laardu,{u₂}laardu,0
lardu I,{u₂}laardu,{u₂}HIRIN,6
abā'u I,iwabiiʾ,iwabiiʾ,0
iptu I,{u₂}iptu₄,{u₂}iptu₄,0
amurrānu I,{u₂}amurranu,{u₂}amurranu,0
hāpu I,IM.SIG₇.SIG₇,IM.SIG₇.SIG₇,0
sīrāšu I,širisu,širisu,0
habāšu II,hubusunuti,hubusunuti,0
armašītu I,{dug}armašitum,{dug}armašitum,0
sahharru I,{dug}saharum,{dug}saharum,0
sahharru I,{dug}saharum,saharu₃,6
makkasu I,{dug}maakkasu₂,{dug}maakkasu₂,0
makkasu I,{dug}maakkasu₂,maakkasi,7
šēqu I,{dug}šeequ,{dug}šeequ,0
sankallu I,{na₄}SAG.KAL,{na₄}SAG.KAL,0
huppu I,hup₂pi,hup₂pi,0
huppu I,hup₂pi,hup₂pu,1
re'indu I,reʾiindu,reʾiindu,0
aliānu I,{giš}allaan,{giš}allaan,0
šigguštu I,šiguuš,šiguuš,0
kakkaru I,kakaarti,kakaarti,0
hubūru II,huburu,huburu,0
hubūru II,huburu,huburišina,5
